Time_us,Roll,Pitch,GyroX,GyroY,GyroZ,T1,T2,T3,PhiX,PhiY,PhiDX,PhiDY
496855365,0.0111,-0.0023,-0.2013,0.3143,0.1156,-0.0305,0.0868,-0.0607,-0.1213,-0.2217,-0.4187,0.4468
496860365,0.0098,-0.0006,-0.2709,0.3818,0.1581,-0.0551,0.1168,-0.0678,-0.1238,-0.2193,-0.4982,0.4846
496865365,0.0087,0.0016,-0.2715,0.4484,0.1999,-0.0611,0.1377,-0.0843,-0.1263,-0.2167,-0.5102,0.5040
496870365,0.0073,0.0040,-0.2474,0.4939,0.1755,-0.0596,0.1531,-0.1002,-0.1288,-0.2142,-0.4829,0.5127
496875365,0.0060,0.0064,-0.2630,0.4615,0.1196,-0.0666,0.1549,-0.0929,-0.1312,-0.2120,-0.4843,0.4336
496880365,0.0046,0.0083,-0.2990,0.3500,0.0723,-0.0801,0.1415,-0.0642,-0.1337,-0.2105,-0.5106,0.2949
496885365,0.0029,0.0098,-0.3451,0.2660,-0.0194,-0.0961,0.1338,-0.0370,-0.1364,-0.2097,-0.5420,0.1672
496890365,0.0010,0.0109,-0.3516,0.2065,0.0246,-0.1036,0.1241,-0.0215,-0.1391,-0.2093,-0.5253,0.0722
496895365,-0.0008,0.0116,-0.3537,0.1200,0.0848,-0.1084,0.1049,0.0003,-0.1415,-0.2096,-0.4892,-0.0582
496900365,-0.0021,0.0114,-0.2501,-0.0519,0.1147,-0.0834,0.0506,0.0285,-0.1432,-0.2109,-0.3462,-0.2537
496905365,-0.0033,0.0109,-0.2242,-0.1417,0.1285,-0.0775,0.0227,0.0498,-0.1446,-0.2128,-0.2769,-0.3741
496910365,-0.0042,0.0098,-0.2126,-0.2294,0.1337,-0.0745,-0.0033,0.0727,-0.1457,-0.2152,-0.2245,-0.4765
496915365,-0.0054,0.0085,-0.2358,-0.2923,0.1511,-0.0815,-0.0189,0.0947,-0.1468,-0.2179,-0.2021,-0.5403
496920365,-0.0068,0.0070,-0.2501,-0.3173,0.1602,-0.0883,-0.0272,0.1093,-0.1477,-0.2207,-0.1899,-0.5753
496925365,-0.0081,0.0053,-0.2208,-0.3238,0.2002,-0.0817,-0.0366,0.1106,-0.1483,-0.2235,-0.1104,-0.5597
496930365,-0.0090,0.0035,-0.1610,-0.3341,0.2235,-0.0678,-0.0511,0.1103,-0.1484,-0.2263,-0.0258,-0.5528
496935365,-0.0097,0.0017,-0.0947,-0.3338,0.1752,-0.0502,-0.0623,0.1058,-0.1481,-0.2289,0.0644,-0.5188
496940365,-0.0100,-0.0002,-0.0360,-0.3348,0.0900,-0.0333,-0.0738,0.1037,-0.1474,-0.2314,0.1422,-0.4983
496945365,-0.0101,-0.0021,0.0043,-0.3610,0.1718,-0.0222,-0.0896,0.1052,-0.1463,-0.2338,0.2075,-0.4751
496950365,-0.0096,-0.0037,0.1307,-0.3015,0.2054,0.0125,-0.0964,0.0760,-0.1446,-0.2356,0.3346,-0.3732
496955365,-0.0087,-0.0051,0.2004,-0.2175,0.1605,0.0350,-0.0902,0.0490,-0.1426,-0.2369,0.4052,-0.2628
496960365,-0.0073,-0.0060,0.2764,-0.1283,0.1159,0.0605,-0.0813,0.0164,-0.1402,-0.2376,0.4793,-0.1272
496965364,-0.0056,-0.0064,0.3494,-0.0388,0.1300,0.0842,-0.0713,-0.0179,-0.1376,-0.2375,0.5335,0.0055
496970365,-0.0038,-0.0063,0.3992,0.0376,0.1963,0.1018,-0.0609,-0.0484,-0.1347,-0.2370,0.5650,0.1196
496975365,-0.0016,-0.0063,0.4322,0.0519,0.2265,0.1156,-0.0644,-0.0599,-0.1319,-0.2362,0.5626,0.1435
496980365,0.0010,-0.0062,0.4664,0.0110,0.1932,0.1315,-0.0783,-0.0606,-0.1291,-0.2356,0.5608,0.1329
496985365,0.0034,-0.0062,0.4450,0.0086,0.1251,0.1333,-0.0775,-0.0607,-0.1266,-0.2349,0.5063,0.1425
496990365,0.0056,-0.0060,0.3858,0.0589,0.0576,0.1240,-0.0588,-0.0674,-0.1245,-0.2338,0.4131,0.2031
496995365,0.0072,-0.0052,0.2837,0.1878,-0.0166,0.0998,-0.0139,-0.0852,-0.1232,-0.2322,0.2583,0.3270
497000365,0.0082,-0.0043,0.1921,0.2398,0.0655,0.0747,0.0111,-0.0883,-0.1226,-0.2304,0.1188,0.3664
497005365,0.0091,-0.0031,0.1173,0.2541,0.1437,0.0534,0.0265,-0.0855,-0.1226,-0.2285,-0.0000,0.3689
497010365,0.0095,-0.0020,0.0461,0.2376,0.1471,0.0335,0.0368,-0.0759,-0.1232,-0.2267,-0.1055,0.3565
497015365,0.0093,-0.0008,-0.0846,0.2321,0.1935,-0.0045,0.0546,-0.0576,-0.1245,-0.2252,-0.2649,0.3150
497020365,0.0086,0.0004,-0.1909,0.2651,0.2384,-0.0375,0.0796,-0.0512,-0.1264,-0.2236,-0.3911,0.3196
497025365,0.0075,0.0018,-0.2385,0.3277,0.2735,-0.0554,0.1038,-0.0589,-0.1287,-0.2219,-0.4483,0.3434
497030365,0.0063,0.0037,-0.2498,0.3656,0.2549,-0.0624,0.1205,-0.0679,-0.1310,-0.2201,-0.4572,0.3518
497035365,0.0052,0.0057,-0.2563,0.3735,0.1978,-0.0677,0.1306,-0.0705,-0.1333,-0.2184,-0.4628,0.3327
497040365,0.0037,0.0069,-0.3109,0.2159,0.1349,-0.0842,0.1062,-0.0272,-0.1357,-0.2177,-0.4866,0.1463
497045365,0.0021,0.0076,-0.3338,0.1145,0.0353,-0.0944,0.0904,0.0027,-0.1382,-0.2176,-0.5025,0.0152
497050365,0.0003,0.0080,-0.3451,0.0550,0.0011,-0.1002,0.0794,0.0208,-0.1406,-0.2180,-0.4723,-0.0752
497055365,-0.0013,0.0079,-0.2865,-0.0391,0.0597,-0.0889,0.0487,0.0378,-0.1425,-0.2190,-0.3811,-0.1951
497060365,-0.0024,0.0074,-0.2217,-0.1087,0.0881,-0.0727,0.0212,0.0480,-0.1438,-0.2204,-0.2703,-0.2870
497065365,-0.0033,0.0067,-0.1707,-0.1790,0.1679,-0.0598,-0.0048,0.0582,-0.1447,-0.2222,-0.1739,-0.3526
497070365,-0.0041,0.0054,-0.1631,-0.2721,0.2268,-0.0588,-0.0325,0.0826,-0.1454,-0.2245,-0.1356,-0.4565
497075365,-0.0048,0.0038,-0.1646,-0.3491,0.2357,-0.0587,-0.0549,0.1046,-0.1459,-0.2271,-0.0995,-0.5241
497080365,-0.0056,0.0016,-0.1649,-0.3931,0.2060,-0.0581,-0.0705,0.1207,-0.1462,-0.2298,-0.0586,-0.5486
497085365,-0.0066,-0.0002,-0.1555,-0.3427,0.2115,-0.0583,-0.0640,0.1142,-0.1464,-0.2322,-0.0382,-0.4842
497090365,-0.0066,-0.0020,0.0101,-0.3186,0.1422,-0.0117,-0.0830,0.0892,-0.1456,-0.2343,0.1590,-0.4139
497095365,-0.0063,-0.0037,0.0834,-0.3057,0.0179,0.0103,-0.0925,0.0815,-0.1444,-0.2362,0.2336,-0.3772
497100365,-0.0056,-0.0055,0.1054,-0.3201,0.0002,0.0202,-0.1030,0.0828,-0.1431,-0.2379,0.2682,-0.3480
497105365,-0.0049,-0.0071,0.1478,-0.2779,0.1144,0.0338,-0.1055,0.0673,-0.1414,-0.2393,0.3249,-0.2738
497110365,-0.0041,-0.0083,0.1860,-0.1946,0.1673,0.0451,-0.0933,0.0417,-0.1397,-0.2400,0.3475,-0.1374
497115365,-0.0029,-0.0090,0.2358,-0.0892,0.1709,0.0610,-0.0782,0.0107,-0.1378,-0.2401,0.3805,-0.0123
497120365,-0.0015,-0.0093,0.2902,-0.0073,0.1807,0.0771,-0.0651,-0.0189,-0.1358,-0.2395,0.3974,0.1182
497125365,0.0002,-0.0094,0.3525,0.0318,0.2555,0.0973,-0.0669,-0.0401,-0.1336,-0.2386,0.4380,0.1721
497130365,0.0022,-0.0090,0.3723,0.0440,0.2332,0.1077,-0.0652,-0.0514,-0.1315,-0.2375,0.4277,0.2185
497135365,0.0038,-0.0090,0.2779,0.0421,0.1563,0.0883,-0.0538,-0.0405,-0.1299,-0.2364,0.3123,0.2240
497140365,0.0051,-0.0086,0.2208,0.1142,0.0768,0.0753,-0.0274,-0.0508,-0.1289,-0.2349,0.2101,0.3070
497145365,0.0063,-0.0078,0.2147,0.2114,0.0405,0.0760,-0.0022,-0.0754,-0.1280,-0.2328,0.1696,0.4040
497150365,0.0073,-0.0065,0.2217,0.2825,0.1117,0.0776,0.0150,-0.0969,-0.1273,-0.2305,0.1421,0.4617
497155365,0.0083,-0.0051,0.1576,0.2801,0.1972,0.0613,0.0253,-0.0941,-0.1271,-0.2283,0.0522,0.4532
497160365,0.0090,-0.0038,0.1042,0.2615,0.1538,0.0472,0.0310,-0.0841,-0.1273,-0.2262,-0.0420,0.4079
497165365,0.0093,-0.0026,0.0092,0.2550,0.1266,0.0230,0.0440,-0.0719,-0.1280,-0.2244,-0.1453,0.3709
497170365,0.0090,-0.0013,-0.1139,0.2743,0.1666,-0.0128,0.0681,-0.0617,-0.1294,-0.2225,-0.2885,0.3693
497175364,0.0081,0.0001,-0.2040,0.3137,0.2769,-0.0416,0.0912,-0.0603,-0.1314,-0.2207,-0.3850,0.3731
497180365,0.0071,0.0017,-0.2104,0.3885,0.2134,-0.0464,0.1143,-0.0761,-0.1333,-0.2186,-0.3935,0.4058
497185365,0.0060,0.0037,-0.2248,0.3577,0.1618,-0.0540,0.1164,-0.0686,-0.1354,-0.2169,-0.4107,0.3468
497190365,0.0048,0.0051,-0.2740,0.2578,0.1453,-0.0709,0.1055,-0.0402,-0.1377,-0.2158,-0.4541,0.2242
497195365,0.0033,0.0060,-0.2987,0.1533,0.1034,-0.0797,0.0879,-0.0122,-0.1399,-0.2153,-0.4476,0.0916
497200365,0.0017,0.0066,-0.3207,0.0886,0.0549,-0.0881,0.0770,0.0090,-0.1421,-0.2154,-0.4342,-0.0157
497205365,0.0001,0.0066,-0.3039,0.0507,0.0487,-0.0882,0.0676,0.0188,-0.1441,-0.2157,-0.3987,-0.0684
497210365,-0.0013,0.0066,-0.2495,-0.0134,0.0827,-0.0761,0.0447,0.0283,-0.1456,-0.2165,-0.3039,-0.1555
497215365,-0.0023,0.0064,-0.1872,-0.0724,0.1248,-0.0615,0.0212,0.0355,-0.1466,-0.2177,-0.2107,-0.2300
497220365,-0.0031,0.0057,-0.1518,-0.1512,0.2060,-0.0524,-0.0041,0.0485,-0.1473,-0.2192,-0.1304,-0.2980
497225365,-0.0037,0.0041,-0.1335,-0.3442,0.2427,-0.0485,-0.0565,0.0957,-0.1477,-0.2217,-0.0901,-0.5010
497230365,-0.0042,0.0024,-0.1310,-0.3619,0.1810,-0.0466,-0.0658,0.1054,-0.1480,-0.2242,-0.0619,-0.5130
497235365,-0.0049,0.0005,-0.1210,-0.3393,0.1718,-0.0441,-0.0667,0.1042,-0.1481,-0.2266,-0.0217,-0.4749
497240365,-0.0053,-0.0012,-0.0541,-0.3076,0.1935,-0.0263,-0.0711,0.0900,-0.1478,-0.2286,0.0698,-0.3997
497245365,-0.0052,-0.0027,0.0556,-0.2899,0.1459,0.0034,-0.0843,0.0753,-0.1469,-0.2304,0.1787,-0.3559
497250365,-0.0047,-0.0043,0.1249,-0.2883,0.0283,0.0257,-0.0957,0.0689,-0.1456,-0.2320,0.2569,-0.3211
497255365,-0.0038,-0.0060,0.1500,-0.3015,-0.0023,0.0371,-0.1069,0.0699,-0.1442,-0.2335,0.2930,-0.3007
497260365,-0.0029,-0.0076,0.1820,-0.2596,0.1300,0.0472,-0.1067,0.0545,-0.1425,-0.2345,0.3222,-0.2127
497265364,-0.0019,-0.0087,0.2031,-0.1680,0.1966,0.0543,-0.0925,0.0307,-0.1409,-0.2350,0.3284,-0.0968
497270365,-0.0008,-0.0088,0.2352,0.0247,0.2855,0.0628,-0.0522,-0.0215,-0.1393,-0.2344,0.3237,0.1348
497275365,0.0009,-0.0088,0.3326,0.0538,0.3148,0.0924,-0.0590,-0.0454,-0.1373,-0.2334,0.4008,0.1890
497280365,0.0028,-0.0083,0.3421,0.0880,0.3142,0.1006,-0.0517,-0.0609,-0.1353,-0.2322,0.3914,0.2503
497285365,0.0046,-0.0080,0.3103,0.0941,0.2690,0.0984,-0.0460,-0.0627,-0.1336,-0.2308,0.3458,0.2752
497290365,0.0060,-0.0077,0.2538,0.1054,0.1691,0.0855,-0.0333,-0.0586,-0.1324,-0.2293,0.2340,0.2961
497295365,0.0071,-0.0070,0.1988,0.1863,0.0866,0.0739,-0.0063,-0.0709,-0.1317,-0.2275,0.1493,0.3637
497300365,0.0082,-0.0058,0.1784,0.2813,0.0439,0.0688,0.0221,-0.0926,-0.1313,-0.2252,0.0785,0.4510
497305365,0.0090,-0.0043,0.1860,0.3271,0.0848,0.0723,0.0344,-0.1100,-0.1309,-0.2228,0.0746,0.4891
497310365,0.0097,-0.0027,0.1097,0.3140,0.1896,0.0510,0.0444,-0.1027,-0.1311,-0.2205,-0.0347,0.4629
497315365,0.0101,-0.0014,0.0260,0.2651,0.1248,0.0304,0.0464,-0.0816,-0.1317,-0.2186,-0.1287,0.3773
497320365,0.0092,0.0000,-0.2211,0.2914,0.1963,-0.0408,0.0877,-0.0545,-0.1337,-0.2168,-0.4013,0.3576
497325365,0.0080,0.0018,-0.2837,0.3467,0.2870,-0.0644,0.1150,-0.0616,-0.1361,-0.2148,-0.4782,0.3945
497330365,0.0064,0.0036,-0.2761,0.3858,0.2784,-0.0684,0.1291,-0.0714,-0.1385,-0.2128,-0.4739,0.3963
497335365,0.0051,0.0056,-0.2590,0.3671,0.1865,-0.0672,0.1295,-0.0694,-0.1408,-0.2112,-0.4511,0.3367
497340365,0.0039,0.0071,-0.2782,0.2789,0.1416,-0.0748,0.1160,-0.0466,-0.1430,-0.2101,-0.4500,0.2058
497345364,0.0024,0.0081,-0.3015,0.1683,0.1016,-0.0851,0.0981,-0.0169,-0.1453,-0.2098,-0.4650,0.0695
497350365,0.0008,0.0087,-0.3464,0.1032,0.0423,-0.0992,0.0903,0.0073,-0.1477,-0.2100,-0.4712,-0.0410
497355365,-0.0011,0.0089,-0.3454,0.0611,0.0631,-0.1042,0.0816,0.0202,-0.1499,-0.2105,-0.4449,-0.1066
497360365,-0.0028,0.0089,-0.3091,-0.0024,0.1272,-0.0972,0.0607,0.0316,-0.1517,-0.2115,-0.3543,-0.1956
497365365,-0.0037,0.0083,-0.1680,-0.1552,0.2195,-0.0633,0.0053,0.0495,-0.1526,-0.2132,-0.1937,-0.3459
497370365,-0.0045,0.0070,-0.1579,-0.2728,0.2784,-0.0604,-0.0287,0.0784,-0.1533,-0.2156,-0.1351,-0.4727
497375365,-0.0052,0.0052,-0.1747,-0.3613,0.2653,-0.0639,-0.0523,0.1060,-0.1539,-0.2184,-0.1151,-0.5538
497380365,-0.0060,0.0029,-0.1860,-0.4044,0.2134,-0.0654,-0.0671,0.1243,-0.1543,-0.2213,-0.0807,-0.5863
497385365,-0.0071,0.0009,-0.1820,-0.3806,0.1819,-0.0667,-0.0665,0.1262,-0.1546,-0.2241,-0.0614,-0.5524
497390365,-0.0078,-0.0010,-0.1206,-0.3433,0.2192,-0.0507,-0.0704,0.1126,-0.1544,-0.2265,0.0381,-0.4803
497395365,-0.0080,-0.0027,-0.0003,-0.3222,0.1865,-0.0186,-0.0849,0.0963,-0.1536,-0.2286,0.1674,-0.4338
497400365,-0.0079,-0.0046,0.0562,-0.3375,0.0637,-0.0004,-0.0967,0.0947,-0.1524,-0.2306,0.2379,-0.3896
497405364,-0.0073,-0.0064,0.0748,-0.3693,0.0475,0.0076,-0.1113,0.1019,-0.1511,-0.2325,0.2647,-0.3894
497410365,-0.0068,-0.0080,0.1045,-0.2575,0.1636,0.0161,-0.0946,0.0722,-0.1496,-0.2337,0.2983,-0.2387
497415365,-0.0059,-0.0090,0.1872,-0.1622,0.1749,0.0407,-0.0863,0.0389,-0.1477,-0.2342,0.3761,-0.1067
497420365,-0.0047,-0.0096,0.2434,-0.0761,0.1731,0.0578,-0.0746,0.0102,-0.1457,-0.2342,0.4083,0.0159
497425365,-0.0033,-0.0099,0.3231,-0.0235,0.2360,0.0827,-0.0743,-0.0174,-0.1433,-0.2336,0.4788,0.1063
497430365,-0.0013,-0.0098,0.3619,0.0009,0.2882,0.0968,-0.0740,-0.0339,-0.1408,-0.2328,0.4855,0.1629
497435365,0.0007,-0.0099,0.3543,0.0015,0.2506,0.1009,-0.0740,-0.0365,-0.1386,-0.2319,0.4554,0.1862
497440365,0.0024,-0.0101,0.3247,0.0061,0.1850,0.0975,-0.0693,-0.0353,-0.1366,-0.2308,0.3878,0.2087
497445365,0.0040,-0.0100,0.2831,0.0648,0.1282,0.0897,-0.0511,-0.0435,-0.1351,-0.2295,0.3035,0.2623
497450365,0.0054,-0.0094,0.2385,0.1655,0.1291,0.0809,-0.0211,-0.0647,-0.1339,-0.2277,0.2327,0.3717
497455365,0.0067,-0.0083,0.2288,0.2517,0.1334,0.0800,0.0017,-0.0869,-0.1330,-0.2254,0.1840,0.4502
497460365,0.0074,-0.0072,0.1695,0.2514,0.1663,0.0633,0.0123,-0.0820,-0.1326,-0.2232,0.0843,0.4384
497465365,0.0081,-0.0060,0.0962,0.2462,0.1263,0.0449,0.0242,-0.0740,-0.1327,-0.2211,-0.0161,0.4215
497470365,0.0083,-0.0048,-0.0021,0.2715,0.0988,0.0179,0.0467,-0.0684,-0.1334,-0.2190,-0.1418,0.4288
497475365,0.0079,-0.0034,-0.1323,0.3005,0.1538,-0.0197,0.0728,-0.0589,-0.1348,-0.2169,-0.2864,0.4177
497480365,0.0070,-0.0018,-0.2233,0.3396,0.2149,-0.0483,0.0985,-0.0584,-0.1367,-0.2147,-0.3834,0.4368
497485365,0.0060,-0.0000,-0.2489,0.3687,0.2189,-0.0592,0.1132,-0.0623,-0.1388,-0.2126,-0.4120,0.4261
497490365,0.0047,0.0019,-0.2352,0.3806,0.1581,-0.0599,0.1210,-0.0672,-0.1408,-0.2106,-0.3978,0.4009
497495365,0.0035,0.0038,-0.2462,0.3512,0.1169,-0.0661,0.1227,-0.0612,-0.1428,-0.2088,-0.4019,0.3478
497500365,0.0022,0.0053,-0.2648,0.2819,0.0787,-0.0721,0.1126,-0.0435,-0.1447,-0.2077,-0.3843,0.2340
497505365,0.0009,0.0063,-0.2847,0.1655,0.0155,-0.0793,0.0924,-0.0136,-0.1466,-0.2072,-0.3754,0.0931
497510365,-0.0005,0.0069,-0.2624,0.1005,0.0313,-0.0766,0.0753,0.0001,-0.1482,-0.2072,-0.3261,-0.0079
497515365,-0.0016,0.0072,-0.1970,0.0308,0.0665,-0.0614,0.0501,0.0087,-0.1494,-0.2078,-0.2299,-0.1033
497520364,-0.0023,0.0070,-0.1268,-0.0480,0.1685,-0.0445,0.0199,0.0181,-0.1500,-0.2088,-0.1314,-0.2022
497525365,-0.0028,0.0065,-0.0999,-0.1368,0.2824,-0.0380,-0.0080,0.0352,-0.1504,-0.2103,-0.0718,-0.2979
497530365,-0.0032,0.0055,-0.0935,-0.2217,0.3120,-0.0357,-0.0330,0.0567,-0.1506,-0.2122,-0.0372,-0.3931
497535365,-0.0035,0.0040,-0.1103,-0.2886,0.2473,-0.0384,-0.0508,0.0797,-0.1507,-0.2145,-0.0299,-0.4635
497540365,-0.0042,0.0024,-0.1115,-0.3143,0.1749,-0.0385,-0.0593,0.0912,-0.1508,-0.2169,-0.0073,-0.4720
497545365,-0.0049,0.0008,-0.1038,-0.2984,0.1929,-0.0390,-0.0604,0.0920,-0.1507,-0.2191,0.0048,-0.4468
497550365,-0.0048,-0.0009,0.0452,-0.2975,0.1819,0.0018,-0.0812,0.0724,-0.1499,-0.2211,0.1687,-0.3840
497555365,-0.0045,-0.0024,0.0999,-0.2789,0.0518,0.0188,-0.0863,0.0656,-0.1488,-0.2228,0.2200,-0.3423
497560365,-0.0038,-0.0040,0.1203,-0.2651,-0.0377,0.0286,-0.0884,0.0612,-0.1475,-0.2242,0.2504,-0.2849
497565365,-0.0031,-0.0056,0.1173,-0.2706,0.0261,0.0294,-0.0946,0.0642,-0.1463,-0.2255,0.2440,-0.2646
497570365,-0.0025,-0.0069,0.1491,-0.2181,0.1868,0.0369,-0.0916,0.0476,-0.1450,-0.2264,0.2613,-0.1823
497575365,-0.0017,-0.0077,0.1732,-0.1167,0.2418,0.0458,-0.0749,0.0199,-0.1436,-0.2267,0.2877,-0.0553
497580365,-0.0006,-0.0081,0.2059,-0.0250,0.2497,0.0560,-0.0575,-0.0081,-0.1421,-0.2263,0.2938,0.0790
497585364,0.0006,-0.0083,0.2413,0.0043,0.2659,0.0681,-0.0558,-0.0225,-0.1406,-0.2256,0.3102,0.1372
497590365,0.0019,-0.0080,0.2453,0.0357,0.2696,0.0719,-0.0483,-0.0340,-0.1391,-0.2247,0.2900,0.1858
497595365,0.0033,-0.0076,0.2385,0.0742,0.2033,0.0730,-0.0360,-0.0448,-0.1379,-0.2235,0.2451,0.2426
497600365,0.0044,-0.0073,0.1970,0.1008,0.0692,0.0659,-0.0227,-0.0459,-0.1370,-0.2221,0.1793,0.2735
497605365,0.0053,-0.0066,0.1542,0.1820,0.0072,0.0562,0.0035,-0.0600,-0.1365,-0.2204,0.1031,0.3471
497610365,0.0062,-0.0054,0.1362,0.2566,0.0252,0.0515,0.0255,-0.0779,-0.1362,-0.2183,0.0471,0.4098
497615365,0.0068,-0.0040,0.1362,0.2746,0.1181,0.0518,0.0317,-0.0880,-0.1360,-0.2162,0.0411,0.4191
497620365,0.0073,-0.0027,0.0556,0.2563,0.1804,0.0297,0.0406,-0.0772,-0.1363,-0.2143,-0.0635,0.3866
497625365,0.0074,-0.0016,-0.0223,0.2379,0.1086,0.0097,0.0486,-0.0624,-0.1371,-0.2127,-0.1533,0.3281
497630365,0.0071,-0.0004,-0.1090,0.2416,0.1034,-0.0148,0.0636,-0.0528,-0.1383,-0.2111,-0.2475,0.3067
497635365,0.0063,0.0008,-0.2028,0.2532,0.2118,-0.0449,0.0817,-0.0450,-0.1401,-0.2096,-0.3539,0.2965
497640365,0.0049,0.0022,-0.2541,0.2789,0.2375,-0.0641,0.0972,-0.0423,-0.1421,-0.2083,-0.4047,0.2681
497645364,0.0036,0.0033,-0.2251,0.2645,0.1074,-0.0591,0.0955,-0.0405,-0.1440,-0.2072,-0.3696,0.2233
497650365,0.0025,0.0043,-0.2272,0.1610,0.0552,-0.0604,0.0751,-0.0168,-0.1457,-0.2067,-0.3417,0.0972
497655365,0.0013,0.0047,-0.2572,0.0644,0.0167,-0.0711,0.0592,0.0113,-0.1475,-0.2068,-0.3556,-0.0203
497660365,-0.0000,0.0049,-0.2761,0.0116,0.0093,-0.0786,0.0493,0.0289,-0.1492,-0.2073,-0.3465,-0.1053
497665365,-0.0014,0.0046,-0.2462,-0.0528,0.0646,-0.0748,0.0293,0.0431,-0.1507,-0.2083,-0.2941,-0.1898
497670365,-0.0025,0.0042,-0.1985,-0.0929,0.0998,-0.0631,0.0121,0.0472,-0.1517,-0.2094,-0.2005,-0.2337
497675364,-0.0032,0.0037,-0.1274,-0.1378,0.1578,-0.0474,-0.0093,0.0507,-0.1523,-0.2109,-0.1230,-0.2828
497680365,-0.0036,0.0027,-0.0779,-0.2251,0.2827,-0.0341,-0.0416,0.0648,-0.1525,-0.2127,-0.0331,-0.3714
497685365,-0.0040,0.0013,-0.0837,-0.2957,0.3478,-0.0350,-0.0620,0.0837,-0.1525,-0.2149,-0.0089,-0.4298
497690365,-0.0042,-0.0006,-0.0904,-0.3341,0.1547,-0.0321,-0.0713,0.0975,-0.1524,-0.2170,0.0218,-0.4243
497695365,-0.0046,-0.0023,-0.0501,-0.2984,0.1199,-0.0231,-0.0715,0.0900,-0.1521,-0.2188,0.0547,-0.3724
497700365,-0.0045,-0.0037,0.0452,-0.2575,0.1217,0.0035,-0.0771,0.0689,-0.1513,-0.2203,0.1656,-0.2895
497705364,-0.0040,-0.0050,0.1264,-0.2266,0.0500,0.0282,-0.0836,0.0535,-0.1500,-0.2215,0.2520,-0.2324
497710365,-0.0031,-0.0064,0.1497,-0.2343,-0.0349,0.0388,-0.0920,0.0545,-0.1486,-0.2225,0.2774,-0.2172
497715365,-0.0021,-0.0076,0.1487,-0.2138,0.0295,0.0411,-0.0906,0.0483,-0.1473,-0.2233,0.2724,-0.1583
497720365,-0.0015,-0.0085,0.1429,-0.1469,0.1566,0.0382,-0.0774,0.0331,-0.1461,-0.2236,0.2430,-0.0629
497725365,-0.0007,-0.0089,0.1729,-0.0330,0.2598,0.0461,-0.0562,0.0001,-0.1448,-0.2232,0.2525,0.0860
497730365,0.0004,-0.0091,0.2193,0.0205,0.3258,0.0592,-0.0497,-0.0220,-0.1434,-0.2223,0.2723,0.1748
497735365,0.0016,-0.0085,0.2425,0.0733,0.2403,0.0701,-0.0390,-0.0403,-0.1420,-0.2212,0.2823,0.2378
497740365,0.0030,-0.0080,0.2337,0.1115,0.2131,0.0703,-0.0262,-0.0522,-0.1408,-0.2196,0.2365,0.3015
497745365,0.0040,-0.0076,0.1759,0.1283,0.1187,0.0582,-0.0133,-0.0494,-0.1401,-0.2181,0.1554,0.3167
497750365,0.0047,-0.0069,0.1139,0.1802,0.0304,0.0426,0.0104,-0.0542,-0.1398,-0.2162,0.0572,0.3713
497755365,0.0055,-0.0058,0.1115,0.2538,-0.0075,0.0454,0.0302,-0.0753,-0.1395,-0.2140,0.0538,0.4449
497760365,0.0060,-0.0043,0.1246,0.2975,0.0860,0.0461,0.0410,-0.0905,-0.1394,-0.2117,0.0293,0.4634
497765365,0.0064,-0.0029,0.0446,0.2816,0.1908,0.0235,0.0491,-0.0799,-0.1397,-0.2096,-0.0753,0.4179
497770365,0.0065,-0.0017,-0.0260,0.2382,0.1401,0.0050,0.0508,-0.0611,-0.1405,-0.2079,-0.1582,0.3402
497775365,0.0061,-0.0006,-0.1295,0.2352,0.1132,-0.0237,0.0657,-0.0463,-0.1419,-0.2064,-0.2655,0.2977
497780365,0.0052,0.0006,-0.2257,0.2575,0.2607,-0.0546,0.0845,-0.0399,-0.1437,-0.2050,-0.3662,0.2809
497785365,0.0038,0.0021,-0.2602,0.2950,0.2290,-0.0688,0.1043,-0.0444,-0.1457,-0.2035,-0.3998,0.3003
497790365,0.0027,0.0031,-0.2169,0.2560,0.1065,-0.0585,0.0938,-0.0393,-0.1474,-0.2023,-0.3390,0.2303
497795365,0.0016,0.0041,-0.2321,0.1530,0.0497,-0.0641,0.0749,-0.0127,-0.1491,-0.2019,-0.3321,0.0954
497800365,0.0003,0.0044,-0.2578,0.0495,-0.0212,-0.0721,0.0560,0.0170,-0.1507,-0.2020,-0.3295,-0.0361
497805365,-0.0010,0.0046,-0.2734,0.0021,-0.0499,-0.0801,0.0488,0.0333,-0.1524,-0.2026,-0.3349,-0.1034
497810365,-0.0024,0.0042,-0.2416,-0.0605,0.0258,-0.0753,0.0280,0.0463,-0.1537,-0.2035,-0.2713,-0.1860
497815365,-0.0035,0.0038,-0.1949,-0.0999,0.0637,-0.0647,0.0113,0.0509,-0.1547,-0.2046,-0.1894,-0.2286
497820365,-0.0041,0.0032,-0.1115,-0.1319,0.1309,-0.0427,-0.0096,0.0473,-0.1550,-0.2059,-0.0658,-0.2546
497825365,-0.0045,0.0023,-0.0785,-0.2013,0.3355,-0.0358,-0.0350,0.0580,-0.1550,-0.2075,-0.0050,-0.3153
497830365,-0.0047,0.0008,-0.0803,-0.3112,0.2418,-0.0327,-0.0643,0.0877,-0.1549,-0.2096,0.0305,-0.4200
497835364,-0.0050,-0.0010,-0.0754,-0.3118,0.1355,-0.0309,-0.0689,0.0946,-0.1547,-0.2116,0.0386,-0.4152
